gpi_score,ppi_score,gti_score,pvi_score,iso3
0.01930261728254382,-0.3291711939440876,-0.7087181824109287,0.5745706285513161,JAM
-0.1623985888490856,0.24659660897043723,0.5717778790116336,-0.03783349568384162,JOR
-1.206171072960779,-1.6354107655095178,-0.29155691832235614,1.1648030760805494,JPN
0.7158239074537892,0.6299933936214641,1.6500672160077008,-0.8039361802291698,KEN
-0.0998126178481913,0.5371710141796364,-0.7087181824109287,-0.3280887245992425,KGZ
-0.037226646847296374,0.7846973593578437,-0.5227759119056956,0.2198431489131001,KHM
1.7636341961461852,1.0133901782724914,-0.7087181824109287,-0.20817615031724182,PRK
-0.6085759950167535,-1.3771224053235622,-0.45288271802784213,0.8090771168085867,KOR
-0.2613248010763064,-0.4058505508742936,-0.36496675088588826,0.033441205493108604,
-0.7983528103097887,-0.10182362690540887,-0.7087181824109287,0.5988989923786043,KWT
-1.3575887447371366,-1.7322689005792504,-0.22588369086731644,1.8677732429053844,CYM
-0.3279485766579036,0.16722674828829454,-0.7087181824109287,-0.11142957396829359,KAZ
-0.5136875873702361,0.7685543368462215,-0.7087181824109287,1.0223523261966547,LAO
1.2851543533328944,0.8681029756678915,-0.1649579256379421,-1.4097695716092702,LBN
0.07583188141238402,0.34614524779210726,-0.7087181824109287,-0.35656493401287986,LKA
-0.19873883007541157,0.9515085919779399,-0.7087181824109287,0.052348070957912246,LBR
0.46346112115985943,0.5802190742106291,-0.7087181824109287,-0.14521431752202946,LSO
-0.9679406026993096,-1.1215245488895444,-0.5227759119056956,0.9469443163842256,LTU
-1.0410248656100314,-1.0550691062166995,-0.5662063996738209,1.2720159464372085,LUX
-0.9679406026993096,-0.9035937449826442,-0.5227759119056956,0.789539268468284,LVA
0.8894495044240133,1.212487455915832,-0.00011548724677812167,-2.0861736470905434,LBY
-0.05135896287975667,0.45242014599362035,-0.7087181824109287,-0.20983507111875593,MAR
-1.3991781319183763,-1.4077941480956446,-0.5032585672001819,1.4085288488805299,MCO
-0.241135778172792,-0.023799018099234535,-0.7087181824109287,-0.5391259890380076,MDA
-0.7115400118246766,-0.3358974533239307,-0.7087181824109287,0.24570010185657892,MNE
-0.2875705308508748,0.7658638330942842,-0.7087181824109287,-0.5464698205473354,MDG
2.0664695396989003,1.0026281632647434,2.767039578546229,-2.6710090963000277,MLI
-0.6428973339527276,-0.16235996132399208,-0.7087181824109287,0.7911867274431508,MNG
0.33627027686771954,1.145224862117406,-0.7087181824109287,-0.35123136401294813,MRT
-1.0547534011844213,-0.8987508382291578,-0.3503727003403235,1.067857455327383,MLT
-0.9114113385694692,-0.5094349453238693,-0.7087181824109287,0.9816593005461925,MUS
-0.42485588659477264,-0.892293629224509,-0.4702900795219489,0.7259943424215134,MDV
-0.16643639342978855,0.6071241117299994,-0.7087181824109287,-0.07210460585450272,MWI
1.2084360662995404,0.31520445464483127,-0.45288271802784213,-0.4839500601555012,MEX
-1.1476229065405874,-0.3426237127037732,0.006038630453158454,0.34910553355976337,MYS
0.4755745349019685,0.8156381525051198,2.0390953706108483,-1.1488412432901527,MOZ
-0.5015741736281274,0.19816754143557055,-0.7087181824109287,0.7412700685894614,NAM
1.4567610480127668,0.9555443476058451,2.7094546200682488,-1.5659218946778146,NER
1.6788402999514254,1.2380472415592336,2.657584199454496,-1.6697091387743646,NGA
0.3423269837387731,0.8089118931252767,-0.7087181824109287,0.042612701362926574,NIC
-1.1032070561528549,-1.7416856637110303,-0.09242725274582998,0.8595718990161009,NLD
-0.7943150057290859,-2.0685818695713794,-0.182101539230623,1.1040612344790794,NOR
-0.10183152013854206,0.744339803078788,-0.21946582526595398,-0.06227539061247484,NPL
-1.5251576348363058,-1.7995314943776763,-0.6133293580619081,1.589455863654666,NZL
-0.6045381904360506,0.024630049435632104,0.5779319967115701,0.7848850834884943,OMN
-0.0634723766218658,-0.22827730324644924,-0.7087181824109287,0.39557707483566146,PAN
0.07179407683168026,0.15915523703248377,0.19769543882261836,-0.3703689492145554,PER
0.3887617364168561,0.8048761374973716,-0.7087181824109287,-0.3256134049094517,PNG
0.2232117486080389,0.45645590162152544,1.562151248865747,-0.4165046341201954,PHL
1.5334793350461218,0.8721387312957972,2.9723233618226916,-1.8409451014634601,PAK
-0.6550107476948364,-0.7744495648896672,0.15373745525164148,0.7567032162681119,POL
-0.29281967680578863,0.039696870446479245,-0.2548959600241612,0.7052429693021834,PRI
-1.345475330995028,-1.4161347097266492,-0.7087181824109287,0.9161627577832778,PRT
-0.11394493388065068,0.32596646965257936,-0.6766288544041152,0.2589778437156246,PRY
-0.8972790225370093,-0.3412784608278048,-0.7087181824109287,1.2088333880589213,QAT
-0.6388595293720248,-0.46907738904481355,-0.7087181824109287,0.5629041974265915,ROU
-0.24921138733419776,-0.09240686377362917,-0.45288271802784213,0.13270627751840505,SRB
2.833652410032447,0.43896762723393484,2.0461286479822043,-1.0088054288385866,RUS
-0.002905307911322173,0.6690056980245516,-0.7087181824109287,0.286128635762048,RWA
-0.0049242102016734445,0.20220329706347567,-0.3372732212361724,-0.048767177511512994,SAU
2.5954219397709775,1.4384897710785431,-0.7087181824109287,-2.397730572113654,SDN
-0.6630863568562421,-2.0551293508116943,0.10098787496646926,0.9638850204165506,SWE
-1.3737399630599476,-1.6192677429978954,-0.7087181824109287,1.6578643937469655,SGP
-1.2687570439616738,-1.3058240558972312,-0.7087181824109287,1.0266996821151346,SVN
-0.8649765858913864,-0.8780339593392429,-0.25902801047983326,0.7709142039704231,SVK
-0.3037217491736864,0.725506276815229,-0.7087181824109287,-0.07530756516523952,SLE
-0.2047955369464661,0.26139437960609047,-0.015061201660910212,0.02902020190259308,SEN
1.9089951610514888,1.8043982813419785,2.638242686683266,-2.304616804636586,SOM
2.1795280679585813,1.8931849051559015,-0.7087181824109287,-2.105030681565114,SSD
0.19898492112382207,0.3918838115750366,-0.7087181824109287,0.17589985600983993,SLV
2.314794521412128,1.5716697067994254,2.8105579822814963,-2.6933870548237415,SYR
1.121623267814428,1.700813886892403,1.5032475508806378,-1.4519017553958524,TCD
0.693615982259923,0.7793163518539696,1.4909393154807637,-0.8210535020021914,TGO
-0.04126445142799972,0.05288033883097076,1.3265364569253093,-0.11868046839000868,THA
-0.08366139952537971,0.9205677988306639,-0.26957792653686774,-0.3193355232783342,TJK
-0.5641601446290218,0.43224136785409234,-0.7087181824109287,0.44464961209027937,TLS
-0.037226646847296374,0.9340203175903488,-0.7087181824109287,0.057335200258506636,TKM
-0.07962359494467687,0.04346357569919104,0.25132417877921076,-0.48414817270389393,TUN
1.6445189610154503,0.40668158221069034,1.0355346056854415,-0.88034289099111,TUR
-0.03520774455694521,-0.17177672445577155,-0.7087181824109287,0.5917940887028047,TTO
-0.6206894087588626,-0.892831729974896,-0.7087181824109287,0.9870369416966827,TWN
-0.14624737052627412,0.5035397172804237,-0.017259100839459005,0.1184878349694939,TZA
2.8195200939999876,0.09323789511002592,0.1717602285157422,-1.3167832820090628,UKR
0.36251600664228795,0.9165320432027582,0.9186063693866425,-0.5514314558256507,UGA
0.8187879242617127,-1.0919290076182366,0.8372840997803348,0.20413721208988062,USA
-0.5116686850798844,-1.1188340451376069,-0.6827829721040525,1.1791351429163879,URY
-0.2249845598499805,0.48201568726492733,-0.6062960806905519,0.01232462254503306,UZB
1.321494594559221,1.3187623541173443,-0.3966164990569918,-1.0658111498190452,VEN
-0.6388595293720248,0.22641783083090933,-0.7087181824109287,0.1355505849357644,VNM
2.47226890005954,1.8730061270163731,1.5243473829947067,-2.4977875352190373,YEM
0.6249733043879742,0.13359545138908177,-0.7087181824109287,-0.5203052348168986,ZAF
-0.24921138733419776,0.6098146154819367,-0.7087181824109287,0.3837217875970717,ZMB
0.3746294203843962,1.0941052908306024,-0.7087181824109287,-0.8004712296532372,ZWE
